customer_id,age,gender,tenure,monthly_charges,total_charges,contract,internet_service,online_security,tech_support,streaming_tv,payment_method,paperless_billing,churn
CUST_001037,26,Male,11,72.89,919.0,Month-to-month,Fiber optic,No,No,No,Bank transfer,Yes,No
CUST_001038,23,Female,8,28.09,233.36,One year,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_001039,48,Male,58,20.66,1352.48,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,No,No
CUST_001040,60,Male,33,24.33,751.41,Two year,No,No internet service,No internet service,No internet service,Credit card,Yes,No
CUST_001041,70,Female,1,37.25,34.35,Month-to-month,DSL,No,Yes,Yes,Mailed check,Yes,No
CUST_001042,38,Male,30,46.63,1405.83,Month-to-month,DSL,No,Yes,No,Mailed check,No,Yes
CUST_001043,61,Female,17,36.86,628.24,Two year,No,No internet service,No internet service,No internet service,Electronic check,No,No
CUST_001044,44,Male,55,27.56,1391.42,Month-to-month,No,No internet service,No internet service,No internet service,Mailed check,Yes,No
CUST_001045,42,Male,9,110.74,1056.36,One year,Fiber optic,No,No,No,Electronic check,No,No
CUST_001046,58,Male,20,101.11,1736.85,One year,Fiber optic,No,Yes,No,Electronic check,Yes,Yes
CUST_001047,54,Female,16,50.29,850.66,Month-to-month,DSL,No,No,No,Electronic check,Yes,No
CUST_001048,21,Female,16,24.74,390.75,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,No,No
CUST_001049,67,Female,14,62.66,926.98,Month-to-month,DSL,No,No,Yes,Mailed check,Yes,Yes
CUST_001050,65,Male,5,36.63,181.89,One year,DSL,No,No,No,Bank transfer,No,No
CUST_001051,35,Male,33,102.89,3881.59,One year,Fiber optic,No,Yes,No,Bank transfer,Yes,No
CUST_001052,50,Female,14,53.64,713.72,Month-to-month,DSL,Yes,No,No,Mailed check,Yes,Yes
CUST_001053,52,Male,72,28.82,2375.45,One year,No,No internet service,No internet service,No internet service,Credit card,Yes,No
CUST_001054,48,Male,7,42.21,256.91,Month-to-month,DSL,Yes,Yes,Yes,Electronic check,No,Yes
CUST_001055,36,Female,27,47.92,1365.17,One year,DSL,Yes,No,No,Bank transfer,Yes,No
CUST_001056,34,Male,67,113.0,7467.02,Two year,Fiber optic,Yes,No,No,Credit card,Yes,Yes
CUST_001057,44,Female,26,111.02,3165.48,Two year,Fiber optic,No,Yes,No,Electronic check,No,No
CUST_001058,62,Female,49,63.24,3368.0,One year,DSL,No,Yes,No,Mailed check,No,No
CUST_001059,53,Male,42,81.93,3750.97,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,Yes,Yes
CUST_001060,39,Male,10,86.29,757.99,Two year,Fiber optic,Yes,Yes,No,Electronic check,Yes,No
CUST_001061,56,Male,21,20.37,469.14,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,Yes,Yes
CUST_001062,18,Female,4,63.29,231.44,One year,DSL,No,Yes,No,Credit card,No,No
CUST_001063,62,Female,18,26.59,410.51,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_001064,18,Male,6,87.23,479.06,Two year,Fiber optic,No,No,No,Electronic check,No,No
CUST_001065,39,Male,32,62.23,1978.98,One year,DSL,Yes,No,Yes,Credit card,No,No
CUST_001066,28,Female,18,50.8,980.82,One year,DSL,No,No,Yes,Bank transfer,Yes,No
CUST_001067,25,Female,12,96.14,1056.3,Month-to-month,Fiber optic,Yes,No,No,Electronic check,Yes,Yes
CUST_001068,62,Male,7,40.29,249.29,One year,DSL,Yes,No,Yes,Mailed check,Yes,No
CUST_001069,37,Male,72,49.96,3754.64,One year,DSL,No,Yes,No,Bank transfer,No,No
CUST_001070,50,Male,1,62.55,71.63,One year,DSL,No,Yes,No,Electronic check,Yes,No
CUST_001071,44,Female,1,95.73,98.63,Month-to-month,Fiber optic,No,No,No,Bank transfer,No,Yes
CUST_001072,52,Female,5,79.03,417.8,Month-to-month,Fiber optic,No,No,Yes,Electronic check,No,No
CUST_001073,46,Male,72,35.94,2635.16,Month-to-month,DSL,Yes,Yes,No,Electronic check,Yes,Yes
CUST_001074,25,Female,72,83.5,6521.24,Month-to-month,Fiber optic,No,No,No,Electronic check,Yes,No
CUST_001075,59,Male,25,96.49,2756.58,Month-to-month,Fiber optic,No,Yes,No,Credit card,No,Yes
CUST_001076,37,Male,50,36.28,1838.02,Month-to-month,DSL,No,No,Yes,Credit card,Yes,No
CUST_001077,21,Male,5,32.2,156.98,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_001078,38,Female,72,93.79,7482.89,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,Yes,Yes
CUST_001079,67,Male,3,35.67,122.09,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,No,Yes
CUST_001080,57,Female,2,35.87,63.76,Two year,DSL,Yes,No,No,Bank transfer,No,No
CUST_001081,39,Male,2,35.62,72.91,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,Yes,Yes
CUST_001082,39,Male,20,93.65,2037.33,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,No,No
CUST_001083,40,Male,36,85.38,3104.42,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,Yes,Yes
CUST_001084,76,Female,10,118.1,1148.83,One year,Fiber optic,Yes,No,No,Electronic check,No,No
CUST_001085,50,Male,72,39.8,2999.05,Two year,DSL,Yes,No,No,Bank transfer,No,No
CUST_001086,51,Female,13,30.83,373.15,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_001087,60,Male,3,82.65,236.73,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,Yes,No
CUST_001088,48,Male,15,50.82,874.88,Two year,DSL,No,No,No,Bank transfer,Yes,No
CUST_001089,41,Male,27,51.57,1449.39,Month-to-month,DSL,Yes,No,No,Bank transfer,No,No
CUST_001090,42,Male,42,37.68,1759.61,Month-to-month,DSL,Yes,Yes,No,Credit card,Yes,No
CUST_001091,43,Male,14,101.36,1550.06,Month-to-month,Fiber optic,No,No,Yes,Electronic check,No,Yes
CUST_001092,44,Male,21,99.9,2193.74,Month-to-month,Fiber optic,Yes,Yes,Yes,Mailed check,Yes,No
CUST_001093,55,Female,7,107.32,828.03,Two year,Fiber optic,Yes,No,No,Credit card,Yes,Yes
CUST_001094,45,Female,24,37.72,847.48,Month-to-month,DSL,No,No,Yes,Bank transfer,No,No
CUST_001095,55,Male,72,81.35,6098.14,Two year,Fiber optic,No,No,No,Bank transfer,No,No
CUST_001096,43,Male,1,100.76,103.5,Two year,Fiber optic,Yes,Yes,No,Electronic check,Yes,No
CUST_001097,46,Male,52,39.1,2107.87,One year,DSL,Yes,No,No,Electronic check,Yes,No
CUST_001098,18,Male,19,55.33,946.76,Month-to-month,DSL,No,Yes,Yes,Credit card,Yes,No
CUST_001099,58,Male,6,36.77,205.88,Month-to-month,DSL,No,No,No,Electronic check,No,Yes
CUST_001100,50,Female,72,26.7,1799.36,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,No,No
CUST_001101,59,Male,15,111.57,1724.73,Month-to-month,Fiber optic,No,No,Yes,Electronic check,Yes,No
CUST_001102,18,Male,9,35.49,364.69,One year,No,No internet service,No internet service,No internet service,Electronic check,Yes,No
CUST_001103,76,Male,4,54.34,246.97,Month-to-month,DSL,No,No,No,Electronic check,Yes,Yes
CUST_001104,42,Male,6,37.41,206.09,Two year,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_001105,61,Female,42,104.01,4112.66,Month-to-month,Fiber optic,Yes,No,No,Credit card,Yes,No
CUST_001106,29,Male,22,93.57,1772.03,One year,Fiber optic,Yes,No,Yes,Credit card,No,No
CUST_001107,54,Male,58,64.39,3621.25,Two year,DSL,No,Yes,Yes,Mailed check,No,No
CUST_001108,29,Female,6,103.22,681.5,Month-to-month,Fiber optic,Yes,No,No,Electronic check,Yes,Yes
CUST_001109,35,Male,3,32.03,108.07,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_001110,73,Female,1,47.27,43.53,Month-to-month,DSL,No,Yes,No,Bank transfer,Yes,No
CUST_001111,42,Female,17,62.07,981.05,Month-to-month,DSL,No,No,No,Mailed check,Yes,No
CUST_001112,48,Male,72,81.26,5360.75,Month-to-month,Fiber optic,No,Yes,No,Electronic check,No,No
CUST_001113,58,Female,28,20.18,539.63,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,Yes,Yes
CUST_001114,52,Male,8,75.82,662.02,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,Yes,No
CUST_001115,47,Female,50,38.29,1998.85,Two year,DSL,No,Yes,No,Mailed check,Yes,No
CUST_001116,50,Male,36,82.54,3226.34,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer,Yes,No
CUST_001117,80,Male,1,110.42,113.17,Month-to-month,Fiber optic,No,No,No,Electronic check,Yes,No
CUST_001118,44,Female,40,33.03,1225.18,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,No,No
CUST_001119,48,Female,8,74.29,545.82,Month-to-month,Fiber optic,No,No,Yes,Electronic check,No,Yes
CUST_001120,60,Female,3,108.39,277.27,Month-to-month,Fiber optic,Yes,Yes,No,Electronic check,Yes,Yes
CUST_001121,61,Female,6,50.13,326.13,Two year,DSL,No,Yes,No,Bank transfer,Yes,No
CUST_001122,62,Male,15,30.25,501.0,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_001123,54,Male,13,84.92,1192.81,Month-to-month,Fiber optic,No,No,Yes,Electronic check,No,Yes
CUST_001124,27,Male,8,37.29,260.23,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,No,Yes
CUST_001125,69,Male,4,82.51,356.0,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,No,No
CUST_001126,27,Male,34,21.88,642.55,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,Yes,No
CUST_001127,49,Female,72,26.05,1653.68,One year,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_001128,33,Male,36,56.46,1996.26,Month-to-month,DSL,Yes,No,Yes,Bank transfer,No,No
CUST_001129,44,Male,8,33.15,263.3,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,No,No
CUST_001130,49,Male,6,40.64,266.96,One year,DSL,No,No,No,Credit card,Yes,No
CUST_001131,49,Female,5,71.15,374.91,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,Yes,No
CUST_001132,51,Female,3,33.22,89.29,Month-to-month,No,No internet service,No internet service,No internet service,Mailed check,Yes,Yes
CUST_001133,69,Female,19,55.29,964.2,Two year,DSL,No,No,No,Credit card,No,No
CUST_001134,51,Male,22,85.14,1752.65,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,No,Yes
CUST_001135,41,Female,29,111.35,2864.58,One year,Fiber optic,No,Yes,No,Bank transfer,Yes,No
CUST_001136,59,Male,27,118.8,3003.25,Month-to-month,Fiber optic,No,No,No,Mailed check,Yes,Yes
CUST_001137,62,Female,8,24.11,206.11,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,Yes,Yes
CUST_001138,26,Female,9,96.74,803.11,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,Yes,No
CUST_001139,53,Male,27,20.11,597.6,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,No,No
CUST_001140,55,Male,10,56.39,558.74,Month-to-month,DSL,Yes,No,No,Mailed check,Yes,No
CUST_001141,40,Female,5,47.43,224.55,Month-to-month,DSL,No,No,No,Credit card,Yes,No
CUST_001142,65,Male,11,75.63,810.07,Two year,Fiber optic,No,No,No,Electronic check,Yes,No
CUST_001143,42,Female,7,106.37,791.39,One year,Fiber optic,No,Yes,No,Credit card,No,No
CUST_001144,46,Male,2,59.32,119.24,Month-to-month,DSL,No,No,Yes,Electronic check,Yes,Yes
CUST_001145,42,Male,42,71.11,2545.15,One year,Fiber optic,No,Yes,Yes,Bank transfer,Yes,No
CUST_001146,45,Male,46,67.25,3485.44,Two year,Fiber optic,No,No,Yes,Mailed check,Yes,No
CUST_001147,28,Male,5,83.37,362.58,One year,Fiber optic,No,No,No,Bank transfer,No,No
CUST_001148,23,Male,1,53.78,60.86,Month-to-month,DSL,Yes,No,No,Bank transfer,Yes,Yes
CUST_001149,68,Male,32,108.64,2984.37,Two year,Fiber optic,No,No,No,Electronic check,No,No
CUST_001150,32,Female,5,95.03,513.78,Month-to-month,Fiber optic,No,No,No,Mailed check,Yes,No
CUST_001151,30,Male,11,31.61,351.33,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,Yes,No
CUST_001152,18,Female,1,108.99,109.18,Month-to-month,Fiber optic,No,No,Yes,Credit card,Yes,Yes
CUST_001153,35,Female,6,94.09,492.18,Two year,Fiber optic,Yes,Yes,No,Electronic check,Yes,No
CUST_001154,25,Female,37,32.22,1098.7,Two year,No,No internet service,No internet service,No internet service,Credit card,No,No
CUST_001155,69,Male,39,93.39,3945.48,Two year,Fiber optic,No,Yes,No,Credit card,Yes,No
CUST_001156,60,Male,5,61.41,343.09,Month-to-month,DSL,No,No,No,Mailed check,No,Yes
CUST_001157,34,Male,9,24.71,224.33,Two year,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_001158,78,Female,3,79.52,228.06,Month-to-month,Fiber optic,Yes,No,No,Mailed check,Yes,Yes
CUST_001159,59,Female,1,72.04,62.53,Month-to-month,Fiber optic,No,No,Yes,Electronic check,No,Yes
CUST_001160,40,Male,72,110.07,8358.17,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,No,No
CUST_001161,18,Male,25,28.24,659.07,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,No,No
CUST_001162,79,Female,18,26.96,420.5,One year,No,No internet service,No internet service,No internet service,Mailed check,No,No
CUST_001163,24,Male,34,39.63,1414.46,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,No,Yes
CUST_001164,20,Female,43,62.8,2688.83,Two year,DSL,No,No,No,Credit card,Yes,No
CUST_001165,60,Female,39,118.46,3943.53,Month-to-month,Fiber optic,No,No,Yes,Electronic check,Yes,No
CUST_001166,80,Female,1,39.27,34.69,Month-to-month,DSL,Yes,No,No,Mailed check,Yes,Yes
CUST_001167,65,Male,4,61.74,261.72,Two year,DSL,Yes,No,Yes,Bank transfer,No,No
CUST_001168,53,Male,25,26.57,577.3,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,Yes,No
CUST_001169,53,Female,11,65.7,802.04,One year,Fiber optic,No,No,No,Credit card,Yes,No
CUST_001170,57,Female,72,86.52,5876.84,One year,Fiber optic,No,No,No,Electronic check,No,Yes
CUST_001171,56,Male,26,93.01,2119.85,Month-to-month,Fiber optic,No,No,No,Bank transfer,No,No
CUST_001172,49,Male,72,70.95,5506.48,One year,Fiber optic,No,No,No,Electronic check,Yes,Yes
CUST_001173,46,Female,5,51.13,257.52,Month-to-month,DSL,No,No,No,Credit card,Yes,Yes
CUST_001174,44,Female,47,59.58,2637.82,Two year,DSL,No,No,No,Electronic check,Yes,No
CUST_001175,33,Female,9,85.77,750.18,Month-to-month,Fiber optic,No,No,No,Credit card,Yes,No
CUST_001176,40,Female,72,84.4,5204.32,Month-to-month,Fiber optic,No,No,No,Electronic check,Yes,Yes
CUST_001177,19,Male,4,26.78,112.35,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,Yes,No
CUST_001178,43,Male,17,38.46,627.49,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,No,Yes
CUST_001179,30,Female,37,67.68,2664.96,One year,Fiber optic,No,Yes,No,Bank transfer,No,No
CUST_001180,28,Female,13,28.9,390.15,Two year,No,No internet service,No internet service,No internet service,Bank transfer,No,No
CUST_001181,47,Male,15,42.94,673.33,One year,DSL,No,No,Yes,Electronic check,Yes,No
CUST_001182,65,Male,72,114.16,8941.75,Month-to-month,Fiber optic,Yes,No,No,Electronic check,No,Yes
CUST_001183,58,Female,13,37.88,511.82,Two year,DSL,No,Yes,No,Electronic check,No,No
CUST_001184,21,Male,22,87.63,1880.85,Month-to-month,Fiber optic,No,No,No,Electronic check,No,No
CUST_001185,30,Male,1,87.37,84.48,One year,Fiber optic,No,Yes,Yes,Electronic check,No,Yes
CUST_001186,59,Male,44,61.65,2403.02,One year,DSL,No,Yes,No,Bank transfer,No,No
CUST_001187,30,Female,25,41.46,1123.39,Month-to-month,DSL,No,Yes,No,Bank transfer,Yes,No
CUST_001188,41,Female,12,100.47,1300.08,Two year,Fiber optic,Yes,No,No,Credit card,No,No
CUST_001189,53,Male,1,72.39,66.88,Month-to-month,Fiber optic,No,Yes,No,Electronic check,No,No
CUST_001190,30,Female,21,63.62,1481.39,One year,DSL,Yes,No,Yes,Electronic check,Yes,No
CUST_001191,46,Female,1,97.62,100.23,One year,Fiber optic,Yes,No,No,Credit card,Yes,Yes
CUST_001192,24,Female,1,99.44,98.8,Two year,Fiber optic,No,No,No,Mailed check,Yes,Yes
CUST_001193,35,Female,22,88.86,1671.94,Two year,Fiber optic,Yes,No,Yes,Electronic check,No,No
CUST_001194,49,Male,5,83.83,404.41,Month-to-month,Fiber optic,Yes,No,No,Mailed check,No,Yes
CUST_001195,21,Male,5,41.38,215.63,One year,DSL,No,No,Yes,Electronic check,Yes,Yes
CUST_001196,51,Male,25,98.22,2153.29,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,Yes,Yes
CUST_001197,44,Male,1,39.09,38.62,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,Yes,Yes
CUST_001198,53,Male,9,84.79,876.07,Two year,Fiber optic,Yes,No,No,Electronic check,No,Yes
CUST_001199,48,Female,3,113.57,362.84,Two year,Fiber optic,No,Yes,No,Credit card,Yes,No
CUST_001200,65,Female,20,73.18,1484.18,Two year,Fiber optic,No,Yes,Yes,Credit card,Yes,No
CUST_001201,46,Female,26,63.08,1656.33,Month-to-month,DSL,Yes,Yes,Yes,Bank transfer,No,No
CUST_001202,38,Male,30,84.28,2182.34,Two year,Fiber optic,Yes,No,Yes,Electronic check,Yes,No
CUST_001203,46,Male,7,27.59,219.63,Two year,No,No internet service,No internet service,No internet service,Electronic check,Yes,No
CUST_001204,53,Male,2,48.89,110.34,Month-to-month,DSL,No,No,No,Mailed check,Yes,Yes
CUST_001205,45,Male,1,34.36,36.24,Month-to-month,No,No internet service,No internet service,No internet service,Mailed check,Yes,No
CUST_001206,45,Male,13,56.59,647.17,One year,DSL,Yes,No,No,Credit card,No,No
CUST_001207,34,Female,69,91.38,5752.57,One year,Fiber optic,No,No,No,Electronic check,Yes,No
CUST_001208,35,Female,5,30.46,137.86,Two year,No,No internet service,No internet service,No internet service,Bank transfer,Yes,Yes
CUST_001209,23,Male,7,20.6,145.05,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,Yes,Yes
CUST_001210,71,Male,2,26.09,47.61,One year,No,No internet service,No internet service,No internet service,Credit card,Yes,Yes
CUST_001211,26,Female,22,26.92,627.03,One year,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_001212,34,Male,27,95.73,2619.78,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,Yes,No
CUST_001213,34,Female,24,95.71,1964.65,Two year,Fiber optic,No,No,Yes,Credit card,Yes,No
CUST_001214,58,Female,47,104.04,5247.9,Month-to-month,Fiber optic,No,No,No,Electronic check,Yes,Yes
CUST_001215,40,Female,15,104.44,1420.36,Month-to-month,Fiber optic,No,No,Yes,Electronic check,Yes,Yes
CUST_001216,63,Male,3,77.94,256.61,Month-to-month,Fiber optic,No,No,No,Mailed check,No,Yes
CUST_001217,34,Female,8,107.36,821.53,Month-to-month,Fiber optic,No,No,No,Mailed check,Yes,No
CUST_001218,49,Male,26,66.08,1634.9,One year,Fiber optic,No,No,Yes,Electronic check,Yes,No
CUST_001219,32,Female,22,34.32,644.46,Two year,No,No internet service,No internet service,No internet service,Electronic check,Yes,No
CUST_001220,77,Male,18,70.61,1456.95,Month-to-month,Fiber optic,No,No,Yes,Electronic check,Yes,Yes
CUST_001221,27,Male,27,56.89,1587.64,Month-to-month,DSL,No,No,Yes,Credit card,Yes,No
CUST_001222,49,Male,24,93.99,2203.47,Month-to-month,Fiber optic,No,Yes,No,Mailed check,Yes,Yes
CUST_001223,54,Female,51,89.05,3991.96,One year,Fiber optic,Yes,Yes,No,Credit card,Yes,No
CUST_001224,51,Female,21,102.99,2292.0,Two year,Fiber optic,No,Yes,No,Mailed check,Yes,No
CUST_001225,42,Female,36,20.73,697.64,One year,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_001226,43,Female,6,77.29,531.67,One year,Fiber optic,Yes,No,Yes,Mailed check,Yes,No
CUST_001227,45,Male,27,32.33,990.9,One year,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_001228,42,Female,55,111.6,6571.28,Month-to-month,Fiber optic,Yes,No,No,Mailed check,Yes,No
CUST_001229,59,Male,11,85.96,1079.19,One year,Fiber optic,No,No,Yes,Electronic check,No,No
CUST_001230,78,Female,36,79.23,2514.83,One year,Fiber optic,No,No,Yes,Credit card,Yes,No
CUST_001231,36,Female,30,50.56,1416.65,One year,DSL,No,Yes,No,Credit card,No,No
CUST_001232,24,Male,1,53.67,49.7,Two year,DSL,No,Yes,No,Electronic check,No,Yes
CUST_001233,43,Female,20,47.6,829.77,One year,DSL,Yes,No,No,Credit card,Yes,No
